"variable","original_variable","module","n_total","n_missing","pct_missing","n_observed","initial_reading"
"exam__OHX29TC","OHX29TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX30TC","OHX30TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX31TC","OHX31TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX32TC","OHX32TC","Examination",10175,1207,11.862407862407862,8968,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__HUQ041","HUQ041","Questionnaire",10175,1194,11.734643734643734,8981,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HUQ090","HUQ090","Questionnaire",10175,1165,11.44963144963145,9010,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__BMXBMI","BMXBMI","Examination",10175,1120,11.007371007371008,9055,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BMXHT","BMXHT","Examination",10175,1108,10.88943488943489,9067,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__INDFMMPI","INDFMMPI","Questionnaire",10175,1066,10.476658476658477,9109,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ033","OHQ033","Questionnaire",10175,1057,10.388206388206388,9118,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ770","OHQ770","Questionnaire",10175,1057,10.388206388206388,9118,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__PHAFSTHR","PHAFSTHR","Labs",10175,993,9.75921375921376,9182,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__PHAFSTMN","PHAFSTMN","Labs",10175,993,9.75921375921376,9182,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__PHQ020","PHQ020","Labs",10175,993,9.75921375921376,9182,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__PHQ030","PHQ030","Labs",10175,993,9.75921375921376,9182,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__PHQ040","PHQ040","Labs",10175,993,9.75921375921376,9182,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__PHQ050","PHQ050","Labs",10175,993,9.75921375921376,9182,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__PHQ060","PHQ060","Labs",10175,993,9.75921375921376,9182,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"exam__BMXARMC","BMXARMC","Examination",10175,874,8.58968058968059,9301,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BMXARML","BMXARML","Examination",10175,874,8.58968058968059,9301,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"dem__INDFMPIR","INDFMPIR","Demographic",10175,785,7.714987714987715,9390,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"exam__OHDDESTS","OHDDESTS","Examination",10175,753,7.400491400491401,9422,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHDEXSTS","OHDEXSTS","Examination",10175,753,7.400491400491401,9422,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"lab__PHDSESN","PHDSESN","Labs",10175,753,7.400491400491401,9422,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__HSAQUEX","HSAQUEX","Questionnaire",10175,753,7.400491400491401,9422,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ710","PAQ710","Questionnaire",10175,727,7.144963144963145,9448,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ715","PAQ715","Questionnaire",10175,727,7.144963144963145,9448,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAAQUEX","PAAQUEX","Questionnaire",10175,691,6.791154791154791,9484,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__IMQ011","IMQ011","Questionnaire",10175,668,6.565110565110565,9507,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__PEASCTM1","PEASCTM1","Examination",10175,667,6.555282555282555,9508,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BPXPULS","BPXPULS","Examination",10175,664,6.525798525798526,9511,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__DBD910","DBD910","Questionnaire",10175,500,4.914004914004914,9675,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DBD905","DBD905","Questionnaire",10175,494,4.855036855036855,9681,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DBD895","DBD895","Questionnaire",10175,472,4.638820638820639,9703,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__BMXWT","BMXWT","Examination",10175,452,4.442260442260443,9723,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__DIQ050","DIQ050","Questionnaire",10175,407,4,9768,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ030","OHQ030","Questionnaire",10175,407,4,9768,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ845","OHQ845","Questionnaire",10175,407,4,9768,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DBQ197","DBQ197","Questionnaire",10175,406,3.9901719901719903,9769,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DIQ010","DIQ010","Questionnaire",10175,406,3.9901719901719903,9769,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DLQ010","DLQ010","Questionnaire",10175,406,3.9901719901719903,9769,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DLQ020","DLQ020","Questionnaire",10175,406,3.9901719901719903,9769,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HUQ020","HUQ020","Questionnaire",10175,406,3.9901719901719903,9769,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ010","MCQ010","Questionnaire",10175,406,3.9901719901719903,9769,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ053","MCQ053","Questionnaire",10175,406,3.9901719901719903,9769,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__IND235","IND235","Questionnaire",10175,369,3.6265356265356266,9806,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__INDFMMPC","INDFMMPC","Questionnaire",10175,369,3.6265356265356266,9806,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"dem__RIDEXMON","RIDEXMON","Demographic",10175,362,3.557739557739558,9813,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"exam__BMDSTATS","BMDSTATS","Examination",10175,362,3.557739557739558,9813,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__PEASCST1","PEASCST1","Examination",10175,362,3.557739557739558,9813,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"dem__DMDHRBR4","DMDHRBR4","Demographic",10175,297,2.918918918918919,9878,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"dem__DMDHREDU","DMDHREDU","Demographic",10175,294,2.8894348894348894,9881,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"dem__INDHHIN2","INDHHIN2","Demographic",10175,133,1.307125307125307,10042,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"quest__CBD090","CBD090","Questionnaire",10175,132,1.2972972972972974,10043,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"dem__DMDHRMAR","DMDHRMAR","Demographic",10175,123,1.2088452088452089,10052,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"dem__INDFMIN2","INDFMIN2","Demographic",10175,123,1.2088452088452089,10052,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"quest__CBD070","CBD070","Questionnaire",10175,123,1.2088452088452089,10052,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CBD110","CBD110","Questionnaire",10175,123,1.2088452088452089,10052,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CBD120","CBD120","Questionnaire",10175,123,1.2088452088452089,10052,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CBD130","CBD130","Questionnaire",10175,123,1.2088452088452089,10052,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__INQ012","INQ012","Questionnaire",10175,123,1.2088452088452089,10052,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__INQ020","INQ020","Questionnaire",10175,123,1.2088452088452089,10052,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__INQ030","INQ030","Questionnaire",10175,123,1.2088452088452089,10052,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__INQ060","INQ060","Questionnaire",10175,123,1.2088452088452089,10052,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__INQ080","INQ080","Questionnaire",10175,123,1.2088452088452089,10052,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__INQ090","INQ090","Questionnaire",10175,123,1.2088452088452089,10052,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__INQ132","INQ132","Questionnaire",10175,123,1.2088452088452089,10052,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__INQ140","INQ140","Questionnaire",10175,123,1.2088452088452089,10052,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__INQ150","INQ150","Questionnaire",10175,123,1.2088452088452089,10052,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSDAD","FSDAD","Questionnaire",10175,122,1.199017199017199,10053,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSDHH","FSDHH","Questionnaire",10175,122,1.199017199017199,10053,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"dem__FIAINTRP","FIAINTRP","Demographic",10175,121,1.1891891891891893,10054,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"dem__FIALANG","FIALANG","Demographic",10175,121,1.1891891891891893,10054,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"dem__FIAPROXY","FIAPROXY","Demographic",10175,121,1.1891891891891893,10054,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"quest__HOD050","HOD050","Questionnaire",10175,121,1.1891891891891893,10054,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HOQ065","HOQ065","Questionnaire",10175,121,1.1891891891891893,10054,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
